Event ID,Event Name,Event Size,Day,Timeslot,Duration,Original Room,Original Campus,New Room,New Room Capacity,New Campus,Capacity Waste,Tiered Waste,Original Room Type,New Room Type,Room Type Match
E:K89GWZ5L69,Language Education for Intercultural Citizenship - Workshop/02	,25,Monday,Monday 12:00,110,0551_01_1.19,Holyrood,0313_00_G.10,36,Central,11,0,Classroom Style,Classroom Style,1
E:EBP7DBMNMA,Education And Conflict - Lecture/03,30,Tuesday,Tuesday 10:00,110,0558_05_5.2,Holyrood,0401_01_1.01,84,New College,54,34,Classroom Style,Classroom Style,1
E:7T5REVIE1E,Sports Physiology 4 - Group Presentation,10,Tuesday,Tuesday 09:00,50,0551_01_1.27,Holyrood,0421_E_E.26,20,Lauriston,10,0,Boardroom Style,Boardroom Style,1
E:6EYOPHJ7GM,LfA - Italian Beginners Step 1,14,Wednesday,Wednesday 14:00,90,0551_00_G36B,Holyrood,0254_01_1.04,16,Central,2,0,Classroom Style,Classroom Style,1
E:H4MLB73UWX,Health and Wellbeing 1 - Lecture,100,Friday,Friday 09:00,50,0555_00_G.1,Holyrood,0450_02_2.35,128,Central,28,8,Classroom Style,Classroom Style,1
E:BWANORLS8U,SOK/Claudia1,20,Tuesday,Tuesday 14:30,90,0555_01_1.15,Holyrood,0201_00_G.06,193,Central,173,153,Classroom Style,Lecture Theatre,0
E:8MZNMWX7WX-00001,Inclusive pedagogy - Workshop,25,Friday,Friday 13:00,170,0551_01_1.19,Holyrood,0335_00_G.09,32,Central,7,0,Classroom Style,Classroom Style,1
E:A6L7Z3X91E,Dynamics of Performance Teams - Lecture,50,Tuesday,Tuesday 13:00,50,0551_00_G43,Holyrood,0335_04_4.3,60,Central,10,0,Classroom Style,Classroom Style,1
E:8MZNMWX7WX,Inclusive pedagogy - Workshop,25,Friday,Friday 10:00,120,0551_01_1.18,Holyrood,0335_03_3.3,40,Central,15,0,Classroom Style,Classroom Style,1
E:OXLUA6JHWU,TESOL Methodology - Workshop/04,25,Thursday,Thursday 12:00,110,0551_01_1.37,Holyrood,0228_11_11.10,36,Central,11,0,Classroom Style,Classroom Style,1
E:94W79XL6B9-00012,PECP4 - Seminar/A&B	,50,Monday,Monday 15:00,50,0551_00_G42,Holyrood,0335_04_4.3,60,Central,10,0,Classroom Style,Classroom Style,1
E:S9SXR69J95,Sport Science 3A: Biomechanics & Sport Psychology - Tutorial (Biomechanics)/01,28,Monday,Monday 13:00,50,0555_01_1.15,Holyrood,0209_02_2.37,30,Central,2,0,Classroom Style,Classroom Style,1
E:HHMS7KQZQP,Community Learning 2: Working with Groups - Lecture and Discussion Workshop,20,Thursday,Thursday 10:00,150,0558_04_4.02,Holyrood,0424_05_5.21,40,Lauriston,20,0,Classroom Style,Classroom Style,1
E:VRMZV7GCGS-00011,PECP4 - Seminar/C&D,50,Monday,Monday 14:00,50,0551_00_G42,Holyrood,0335_04_4.3,60,Central,10,0,Classroom Style,Classroom Style,1
E:VRMZV7GCGS-00012,PECP4 - Seminar/C&D,50,Monday,Monday 15:00,50,0558_02_2.3,Holyrood,0209_02_2.01,70,Central,20,0,Classroom Style,Classroom Style,1
E:AP9UXGBS5M-00001,Dimensions of Teaching - Workshop/04,30,Thursday,Thursday 13:00,170,0551_00_G43,Holyrood,0103_03_3.D02,40,Central,10,0,Classroom Style,Classroom Style,1
E:Y9HDN8CPJ5,Interpreting the Landscape - Feedback Session,40,Monday,Monday 14:00,110,0564_03_3.24,Holyrood,0335_00_G.13,48,Central,8,0,Classroom Style,Classroom Style,1
E:KPDZ1P35GO-00007,PECP4 - Lecture,100,Monday,Monday 12:00,50,0555_00_G.1,Holyrood,0450_02_2.35,128,Central,28,8,Classroom Style,Classroom Style,1
E:LZRR1NGLEL-00001,Research Process - Tutorial Seminar/02,35,Thursday,Thursday 15:00,50,0551_01_1.21,Holyrood,0201_02_2.12,54,Central,19,0,Classroom Style,Classroom Style,1
E:O41OI4ZGR6-00001,Physical Activity for health - In-person seminar,15,Tuesday,Tuesday 14:00,110,0564_03_3.15,Holyrood,0228_09_9.01,16,Central,1,0,Classroom Style,Classroom Style,1
E:94W79XL6B9-00011,PECP4 - Seminar/A&B	,50,Monday,Monday 14:00,50,0558_02_2.3,Holyrood,0209_02_2.01,70,Central,20,0,Classroom Style,Classroom Style,1
E:KSH1OX2I6P,AWM2 - Presentations,15,Monday,Monday 13:00,110,0564_03_3.25,Holyrood,0008_-1_B.153,15,Central,0,0,Boardroom Style,Boardroom Style,1
E:WFFK5XT1EV,SOK/Brad1,20,Tuesday,Tuesday 14:30,90,0564_03_3.25,Holyrood,0423_R_R.02B,27,Lauriston,7,0,Boardroom Style,Boardroom Style,1
E:X6TMAYBN3Y,Sport Science 3A: Biomechanics & Sport Psychology - Tutorial (Biomechanics)/02,28,Monday,Monday 14:00,50,0555_01_1.15,Holyrood,0227_00_G.02,36,Central,8,0,Classroom Style,Classroom Style,1
E:6P92TTEV3W,SOK/Debojyoti3,20,Tuesday,Tuesday 14:30,90,0564_03_3.15,Holyrood,0110_02_2.01,25,Central,5,0,Classroom Style,Classroom Style,1
E:4OMO44TJLI,CR/Xueting2,20,Monday,Monday 14:30,90,0564_03_3.16,Holyrood,0003_00_G.02,24,Central,4,0,Classroom Style,Classroom Style,1
E:LAJYAOFS8K,Professional Practice - Workshop/01	,25,Wednesday,Wednesday 09:00,110,0551_00_G37,Holyrood,0201_01_1.06,300,Central,275,255,Classroom Style,Lecture Theatre,0
E:K2DMM98FCH,Investigating Individual Learner Differences - Workshop/01,25,Tuesday,Tuesday 10:00,110,0558_05_5.11,Holyrood,0110_02_2.01,25,Central,0,0,Classroom Style,Classroom Style,1
E:CNUFXLNGBQ,Investigating Individual Learner Differences - Workshop/02,20,Monday,Monday 16:00,110,0551_00_G37,Holyrood,0228_-1_LG.10,36,Central,16,0,Classroom Style,Classroom Style,1
E:EMPL8WLCGF,The Philosophy of Education Workshop/06,17,Thursday,Thursday 11:00,50,0551_00_G38,Holyrood,0401_02_2.17,18,New College,1,0,Boardroom Style,Boardroom Style,1
E:GI2JRC15IT,Qualitative Data Research - Workshop/01,25,Tuesday,Tuesday 14:00,110,0558_05_5.3,Holyrood,0423_R_R.02B,27,Lauriston,2,0,Classroom Style,Boardroom Style,0
E:WITSLND4XF,SOK/Debojyoti2,20,Tuesday,Tuesday 13:00,80,0564_03_3.15,Holyrood,0219_00_G.02,24,Central,4,0,Classroom Style,Classroom Style,1
E:AWPN7S3VVJ,CR/Brad1,20,Monday,Monday 16:00,80,0558_03_3.02,Holyrood,0103_01_1.B19,20,Central,0,0,Boardroom Style,Boardroom Style,1
E:IC4HBG6C42,Language Education for Intercultural Citizenship - Workshop/01	,25,Monday,Monday 09:00,110,0551_01_1.37,Holyrood,0335_03_3.3,40,Central,15,0,Classroom Style,Classroom Style,1
E:MKF88ZA4BG,Comparative Analysis in Education - Workshop/02,20,Thursday,Thursday 14:00,110,0551_00_G37,Holyrood,0201_00_G.08,193,Central,173,153,Classroom Style,Lecture Theatre,0
E:23ICO1E69O,Second Language Teaching Curriculum - Workshop/05	,25,Monday,Monday 11:00,110,0551_01_1.37,Holyrood,0335_03_3.1,25,Central,0,0,Classroom Style,Classroom Style,1
E:Z8ZJWQ6Z7O,PS3 - Workshop/lecture,4,Friday,Friday 11:00,110,0558_03_3.02,Holyrood,0254_01_1.5A,8,Central,4,0,Boardroom Style,Boardroom Style,1
E:IYYRNB134B,Evaluation and Design of TESOL Materials - Workshop/01,50,Monday,Monday 09:00,110,0551_00_G21,Holyrood,0226_-1_LG.10,72,Central,22,2,Classroom Style,Specialist Room,0
E:B87PPQEOKG,"Educational Studies 1b: Teaching, learning and the Curriculum for Excellence - Workshop/01	",25,Tuesday,Tuesday 10:00,120,0564_03_3.23,Holyrood,0401_01M_01M.19,38,New College,13,0,Boardroom Style,Boardroom Style,1
E:VXMP473Y8S,Sport Marketing and Communications - Lecture,90,Monday,Monday 16:00,80,0551_00_G1,Holyrood,0201_00_G.08,193,Central,103,83,Classroom Style,Lecture Theatre,0
E:1UOXNWAFDQ,Language and the Learner - (TESOL) Workshop/09,25,Friday,Friday 10:00,120,0551_00_G37,Holyrood,0335_02_2.1,25,Central,0,0,Classroom Style,Classroom Style,1
E:8SIZRWV5B5,Special Topics in Sport Psychology 4 - Seminar,30,Friday,Friday 10:00,120,0558_04_4.18,Holyrood,0113_01M_01M.469,40,Central,10,0,Classroom Style,Classroom Style,1
E:NO68OJR8EW,Investigating Individual Learner Differences - Workshop/05,25,Wednesday,Wednesday 09:00,110,0558_05_5.11,Holyrood,0201_00_G.07,194,Central,169,149,Classroom Style,Lecture Theatre,0
E:YTELDN2ANN,Critical Sociological Analyses of Sport - Lecture,40,Tuesday,Tuesday 11:00,80,0551_01_1.21,Holyrood,0201_00_G.06,193,Central,153,133,Classroom Style,Lecture Theatre,0
E:64OGW5AU7P,Critical Topics in Intercultural Communication Studies - Lecture,150,Tuesday,Tuesday 16:00,50,0551_00_G1,Holyrood,0201_00_G.06,193,Central,43,13,Classroom Style,Lecture Theatre,0
E:S3EEOX8XNK,"Sport, Media and Society - Seminar/01",19,Tuesday,Tuesday 10:00,50,0551_01_1.37,Holyrood,0113_00_G.15,29,Central,10,0,Classroom Style,Classroom Style,1
E:OGMTQZFYRI-00006,Making and Conceptualising Curriculum - Workshop/01,30,Wednesday,Wednesday 14:00,110,0558_04_4.4,Holyrood,0228_11_11.10,36,Central,6,0,Classroom Style,Classroom Style,1
E:JB56MADPQ5-00004,Dimensions of Teaching - Workshop/02,30,Tuesday,Tuesday 14:00,110,0564_02_2.14,Holyrood,0228_11_11.10,36,Central,6,0,Classroom Style,Classroom Style,1
E:PL8HUUU9VA,"Sport, Education and Social Justice - Lecture",18,Thursday,Thursday 12:00,50,0558_05_5.3,Holyrood,0201_02_2.06,18,Central,0,0,Classroom Style,Classroom Style,1
E:25RN7ZYJDS,"Sport, Tourism, and Heritage - Lecture",36,Monday,Monday 14:00,80,0551_01_1.21,Holyrood,0228_11_11.10,36,Central,0,0,Classroom Style,Classroom Style,1
E:XAKL26FTFG,Physical Culture: Philosophical and Sociological Perspectives 1 - Lecture,100,Tuesday,Tuesday 09:00,50,0555_00_G.1,Holyrood,0001_00_G.159,108,Central,8,0,Classroom Style,Classroom Style,1
E:PIN27ZMI9M,Understanding Research Concepts - Lecture,125,Monday,Monday 15:00,110,0591_-1_B1.11,Holyrood,0201_00_G.06,193,Central,68,43,Classroom Style,Lecture Theatre,0
E:NEEUFMJVLA-00001,Curriculum Plus 2 - Tutorial/EAL,15,Friday,Friday 10:00,120,0551_00_G37,Holyrood,0003_01_1.03,24,Central,9,0,Classroom Style,Classroom Style,1
E:OB928TDXOH,The Dark Sides of Sport - Lecture,18,Thursday,Thursday 10:00,50,0558_04_4.02,Holyrood,0112_-1_B.06,25,Central,7,0,Classroom Style,Classroom Style,1
E:VJATVJBQ6Z-00001,PECP2: The Early Secondary Years - Seminar/D,25,Monday,Monday 14:00,50,0551_01_1.19,Holyrood,0335_01_1.9,32,Central,7,0,Classroom Style,Classroom Style,1
E:LZRR1NGLEL-00002,Research Process - Tutorial Seminar/03,35,Thursday,Thursday 16:00,50,0551_01_1.21,Holyrood,0300_00_NG.02,36,Central,1,0,Classroom Style,Classroom Style,1
E:XYXOP1N9WB,Lecture,50,Monday,Monday 12:00,110,0551_00_G42,Holyrood,0201_00_G.08,193,Central,143,123,Classroom Style,Lecture Theatre,0
E:R7QCDEOPQI-00001,Pedagogies  - Workshop/02,30,Tuesday,Tuesday 10:00,120,0551_00_G37,Holyrood,0201_01_1.08,307,Central,277,257,Classroom Style,Lecture Theatre,0
E:RUDBLD5SSM,Education Policy and the Politics of Education Workshop/10,20,Friday,Friday 15:00,50,0558_05_5.3,Holyrood,0228_06_6.11,24,Central,4,0,Classroom Style,Classroom Style,1
E:LVQSX5OK24,Second Language Teaching Curriculum - Workshop/03,25,Monday,Monday 11:00,110,0555_02_2.1,Holyrood,0423_R_R.02B,27,Lauriston,2,0,Boardroom Style,Boardroom Style,1
E:VEK858ZAFU,Domains of Practice 3: Critical Analysis - Lecture and Discussion Workshop,20,Monday,Monday 13:00,110,0558_05_5.3,Holyrood,0003_00_G.02,24,Central,4,0,Classroom Style,Classroom Style,1
E:C13SPQIGIF-00001,Professional Skills in Development Environments - Lecture,75,Monday,Monday 10:00,50,0551_00_G1,Holyrood,0201_00_G.08,193,Central,118,98,Classroom Style,Lecture Theatre,0
E:IOHTI6PUFW,Involving Children and Young People in Research and Participation - Workshop,30,Monday,Monday 14:00,110,0558_02_2.3,Holyrood,0335_01_1.9,32,Central,2,0,Classroom Style,Classroom Style,1
E:KNUKCOLJJ5,CR/Dallas1,20,Monday,Monday 11:30,90,0558_05_5.4,Holyrood,0300_00_NG.01,36,Central,16,0,Classroom Style,Classroom Style,1
E:L95YH4FN3I-00009,Sport Science (Project) 3 - Workshop/10,10,Thursday,Thursday 12:00,50,0591_-1_B1.10,Holyrood,0110_02_2.07,12,Central,2,0,Boardroom Style,Boardroom Style,1
E:12FTTN2B1Z,PHW - Workshop,30,Monday,Monday 13:00,170,0558_03_3.4,Holyrood,0201_00_G.06,193,Central,163,143,Classroom Style,Lecture Theatre,0
E:HE23RZE2ZF,LfA - Japanese Elementary Step 5,14,Wednesday,Wednesday 19:00,90,0551_-1M_M1,Holyrood,0335_01_1.1,25,Central,11,0,Classroom Style,Classroom Style,1
E:IJFTTJLOMU,Planning & Instruction For Performance - Tutorial/01 <16-18>,25,Tuesday,Tuesday 16:00,50,0551_00_G37,Holyrood,0228_-1_LG.06,35,Central,10,0,Classroom Style,Classroom Style,1
E:GIISRQ9X3D,SOK/Suling2,20,Monday,Monday 16:00,80,0558_04_4.02,Holyrood,0335_03_3.3,40,Central,20,0,Classroom Style,Classroom Style,1
E:1KVJXI3CAM,Bilingual Education - Lecture,44,Thursday,Thursday 16:00,50,0555_00_G.1,Holyrood,0335_05_5.3,50,Central,6,0,Classroom Style,Classroom Style,1
E:S4MBLLSP5E,MAPE - Lecture/Workshop,9,Thursday,Thursday 13:30,120,0558_02_2.2,Holyrood,0227_03_3.13,10,Central,1,0,Boardroom Style,Boardroom Style,1
E:KNO33BZAC6,CR/Anne1,20,Monday,Monday 16:00,80,0564_03_3.25,Holyrood,0311_02_2.01,22,Central,2,0,Boardroom Style,Boardroom Style,1
E:63L5URNO4E-00002-00001,C&P - Tutorial/English,21,Wednesday,Wednesday 13:00,170,0551_00_G21,Holyrood,0251_01_1.02,28,Central,7,0,Classroom Style,Classroom Style,1
E:EZYFDWMTVK,Critical Sociological Analyses of Sport - Lecture,40,Tuesday,Tuesday 11:00,80,0564_00_G4,Holyrood,0450_02_2.55,68,Central,28,8,Classroom Style,Specialist Room,0
E:3BNXL2WY5N,Second Language Teaching Curriculum - Workshop/10,25,Monday,Monday 16:00,110,0551_00_G37,Holyrood,0335_02_2.3,40,Central,15,0,Classroom Style,Classroom Style,1
E:983ZYMCJWF,Educational Studies 3: Teaching for Social Justice - Workshop 1/Group D,25,Tuesday,Tuesday 10:00,120,0551_01_1.27,Holyrood,0226_01_1.07,48,Central,23,3,Boardroom Style,Specialist Room,0
E:3G2S3O96JC,Global Englishes for Language Teaching - Workshop/01,20,Tuesday,Tuesday 15:00,110,0551_01_1.19,Holyrood,0103_01_1.B10,20,Central,0,0,Classroom Style,Classroom Style,1
E:LDWIFCTWDB,PGDE Secondary - Professional Studies Tutorial/04,30,Thursday,Thursday 13:00,110,0551_01_1.19,Holyrood,0227_00_G.05,44,Central,14,0,Classroom Style,Classroom Style,1
E:SGKEHI8AGU,Physical Culture: Philosophical and Sociological Perspectives 1- Seminar/04	,25,Tuesday,Tuesday 10:00,180,0558_05_5.4,Holyrood,0311_02_2.05,31,Central,6,0,Classroom Style,Classroom Style,1
E:YIR1TE6ZU2,Education Policy and the Politics of Education - Lecture,200,Monday,Monday 09:00,50,0551_00_G1,Holyrood,0201_01_1.06,300,Central,100,60,Classroom Style,Lecture Theatre,0
E:1ONY8FGIGE,Educational Studies 3: Teaching for Social Justice - Workshop 1/Group A	,25,Tuesday,Tuesday 10:00,120,0551_01_1.21,Holyrood,0228_11_11.10,36,Central,11,0,Classroom Style,Classroom Style,1
E:IGRKDFXFMA,Language Awareness for Second Language Teachers - Workshop/05,20,Tuesday,Tuesday 14:00,110,0564_03_3.16,Holyrood,0423_O_O.17,78,Lauriston,58,38,Classroom Style,Lecture Theatre,0
E:23IW1BJAZP-00001,Pedagogies - Workshop/03,30,Tuesday,Tuesday 10:00,120,0564_03_3.24,Holyrood,0335_01_1.2,44,Central,14,0,Classroom Style,Classroom Style,1
E:JQO8T4NRKR,Slow Knowledge and the Unhurried Child - Workshop,25,Monday,Monday 12:00,110,0551_01_1.37,Holyrood,0251_01_1.02,28,Central,3,0,Classroom Style,Classroom Style,1
E:B87PPQEOKG-00001,"Educational Studies 1b: Teaching, learning and the Curriculum for Excellence - Workshop/01	",25,Tuesday,Tuesday 10:00,180,0564_03_3.24,Holyrood,0424_05_5.21,40,Lauriston,15,0,Classroom Style,Classroom Style,1
E:WH3GRXZZDX,Sport Science 1B: Biomechanics & Sport Psychology - Tutorial/C,25,Friday,Friday 13:00,50,0551_01_1.27,Holyrood,0401_01M_01M.19,38,New College,13,0,Boardroom Style,Boardroom Style,1
E:GUCRMU7XN3,Online Language Learning - Workshop/01	,20,Thursday,Thursday 09:00,110,0564_03_3.15,Holyrood,0228_11_11.10,36,Central,16,0,Classroom Style,Classroom Style,1
E:AKKZ65MMS1,EPR4 - Workshop,50,Thursday,Thursday 11:00,110,0558_02_2.3,Holyrood,0201_00_G.06,193,Central,143,123,Classroom Style,Lecture Theatre,0
E:KKTL6KVYDC,Global Governance and Education - Workshop,20,Wednesday,Wednesday 09:00,110,0551_01_1.21,Holyrood,0003_01_1.02,24,Central,4,0,Classroom Style,Classroom Style,1
E:4XCIRDQL85,Health and Wellbeing 2 - Seminar/03,25,Thursday,Thursday 13:00,110,0555_01_1.15,Holyrood,0201_00_G.06,193,Central,168,148,Classroom Style,Lecture Theatre,0
E:Z2D9TAC6OJ,Psychology Of Learning And Teaching - Lecture & Workshops/01,25,Tuesday,Tuesday 11:00,110,0558_03_3.4,Holyrood,0401_01M_01M.19,38,New College,13,0,Classroom Style,Boardroom Style,0
E:GHSS152XH8,Dimensions of Teaching - Workshop/01,30,Wednesday,Wednesday 14:00,110,0558_04_4.20,Holyrood,0112_-1_B.02,40,Central,10,0,Classroom Style,Classroom Style,1
E:HOPDVGSIOI,PS2 - Workshop,9,Friday,Friday 09:00,110,0551_-1_LG47,Holyrood,0113_00_G.202B,12,Central,3,0,Boardroom Style,Boardroom Style,1
E:YK3LAUML96,SOK/Rory2,20,Tuesday,Tuesday 11:30,90,0564_03_3.23,Holyrood,0201_00_G.08,193,Central,173,153,Boardroom Style,Lecture Theatre,0
E:W55512AF35,PGDE Secondary - Professional Studies Tutorial/04,30,Thursday,Thursday 13:00,110,0558_04_4.4,Holyrood,0001_01_1.264,150,Central,120,100,Classroom Style,Lecture Theatre,0
E:L95YH4FN3I-00001,Sport Science (Project) 3 - Workshop/02,10,Monday,Monday 14:00,50,0591_-1_B1.10,Holyrood,0335_00_G.17,14,Central,4,0,Boardroom Style,Boardroom Style,1
E:MYXH648YQ4,Children's Health and Wellbeing Lecture,55,Tuesday,Tuesday 18:30,120,0551_00_G42,Holyrood,0401_01_1.01,84,New College,29,9,Classroom Style,Classroom Style,1
E:V7H2J9BBFQ,Evaluation and Design of TESOL Materials - Lecture,100,Monday,Monday 11:00,50,0551_00_G1,Holyrood,0201_00_G.07,194,Central,94,74,Classroom Style,Lecture Theatre,0
E:EI6D7IEPIU,Sport Science 3A: Biomechanics & Sport Psychology Tutorial - Assignment,60,Thursday,Thursday 11:00,50,0551_00_G21,Holyrood,0226_-1_LG.19,70,Central,10,0,Classroom Style,Specialist Room,0
E:3QJ9VZQE1O,SOK/Lianya2,20,Tuesday,Tuesday 13:00,80,0555_01_1.15,Holyrood,0228_03_3.01,24,Central,4,0,Classroom Style,Classroom Style,1
E:QKVK16R4OF-00001,DTP2 - Seminar,15,Monday,Monday 09:00,110,0558_05_5.11,Holyrood,0254_01_1.04,16,Central,1,0,Classroom Style,Classroom Style,1
E:FDZ9JRXR2M-00003,PECP3: National Awards - Seminar/B,28,Wednesday,Wednesday 11:00,110,0551_01_1.37,Holyrood,0201_00_G.06,193,Central,165,145,Classroom Style,Lecture Theatre,0
E:XIYDXDPMET,Community-Based Research 2: Understanding Organisations - Workshop,20,Wednesday,Wednesday 11:00,110,0558_04_4.02,Holyrood,0228_-1_LG.10,36,Central,16,0,Classroom Style,Classroom Style,1
E:JLB6NAKI2B,SOK/Xueting2,20,Monday,Monday 16:00,80,0558_03_3.02,Holyrood,0335_03_3.2,40,Central,20,0,Boardroom Style,Classroom Style,0
E:N31JSEVNVJ,From Two Person to Three Person to the Group - Seminar/02,55,Thursday,Thursday 13:00,170,0551_-1_LG34,Holyrood,0423_O_O.17,78,Lauriston,23,3,Lecture Theatre,Lecture Theatre,1
E:5IT4SJQNI7,Educational Studies 3: Teaching for Social Justice - Lecture/01,110,Tuesday,Tuesday 13:00,50,0591_-1_B1.11,Holyrood,0335_00_G.01,120,Central,10,0,Classroom Style,Lecture Theatre,0
E:X3S1KQJNQV,SOK/Mariel1,20,Monday,Monday 10:00,90,0558_04_4.20,Holyrood,0103_01_1.B10,20,Central,0,0,Classroom Style,Classroom Style,1
E:EA2QX639YV,CR/Dandan2,20,Monday,Monday 16:00,80,0564_03_3.16,Holyrood,0228_11_11.10,36,Central,16,0,Classroom Style,Classroom Style,1
E:AUBSI5DL7A,CR/Janet1,20,Monday,Monday 13:00,80,0558_03_3.02,Holyrood,0335_00_G.10,32,Central,12,0,Boardroom Style,Classroom Style,0
E:M1HJ9M7G3N,Human Rights Honours (20 credit) LAWS10212 - Seminar,30,Thursday,Thursday 14:00,110,0558_04_4.18,Holyrood,0228_11_11.10,36,Central,6,0,Classroom Style,Classroom Style,1
E:YCJTOGLVEH,CR/Yifang2,20,Monday,Monday 13:00,80,0564_03_3.16,Holyrood,0008_00_G.251,24,Central,4,0,Classroom Style,Classroom Style,1
E:RA5LMTZF4I,Curriculum Plus 2 - Tutorial/Philosophy with Young People,15,Friday,Friday 10:00,120,0555_02_2.1,Holyrood,0401_02_2.17,18,New College,3,0,Boardroom Style,Boardroom Style,1
E:RWPBEKNKDM,Sport Science 1B: Biomechanics & Sport Psychology - Tutorial/02,25,Thursday,Thursday 14:00,50,0551_00_G37,Holyrood,0131_04_4.07,110,Central,85,65,Classroom Style,Lecture Theatre,0
E:63C6IZANLL,LfA - French Intermediate Step 2,14,Thursday,Thursday 19:00,90,0551_-1M_M2,Holyrood,0219_00_G.01,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:Z42B145TJW,Autism and Developmental Disabilities Workshop/01,25,Monday,Monday 11:00,110,0558_03_3.13,Holyrood,0335_01_1.1,25,Central,0,0,Classroom Style,Classroom Style,1
E:G973PDIYAK,Qualitative Data Research - Workshop/01,25,Tuesday,Tuesday 14:00,110,0558_05_5.11,Holyrood,0423_R_R.02B,27,Lauriston,2,0,Classroom Style,Boardroom Style,0
E:2XOWQL6435,Corpus Linguistics and Language Teaching - Workshop Group/02,25,Thursday,Thursday 13:00,110,0558_04_4.4,Holyrood,0422_J_J.03,60,Central,35,15,Classroom Style,Classroom Style,1
E:A3Q8DLDBW3,ISPEHS Academic Language and Literacies 24-25 - Workshop/01,15,Thursday,Thursday 10:00,90,0551_00_G35,Holyrood,0228_11_11.06,18,Central,3,0,Group Cluster Style,Classroom Style,0
E:9SKJ7DISIA,"Text, Discourse and Language Teaching - Lecture",75,Monday,Monday 14:00,50,0555_00_G.1,Holyrood,0201_00_G.08,193,Central,118,98,Classroom Style,Lecture Theatre,0
E:XL2AIBJFV6,SOK/Janet1,20,Tuesday,Tuesday 10:00,90,0564_03_3.25,Holyrood,0423_R_R.02B,27,Lauriston,7,0,Boardroom Style,Boardroom Style,1
E:1MEYMKQ67T,Language Awareness for Second Language Teachers - Workshop/01	,25,Tuesday,Tuesday 14:00,110,0555_02_2.1,Holyrood,0226_-1_LG.18,66,Central,41,21,Boardroom Style,Specialist Room,0
E:OGMTQZFYRI-00002,Pedagogies - Workshop/01,30,Thursday,Thursday 10:00,120,0558_04_4.4,Holyrood,0226_-1_LG.14,68,Central,38,18,Classroom Style,Specialist Room,0
E:4OMC9DUHY8,Critical Topics In Intercultural Communication Studies - Workshop/01,25,Tuesday,Tuesday 09:00,110,0551_01_1.37,Holyrood,0251_01_1.01,28,Central,3,0,Classroom Style,Classroom Style,1
E:165JF6KXVK,Dynamics of Performance Teams - Lecture,75,Tuesday,Tuesday 10:00,50,0555_00_G.1,Holyrood,0201_01_1.08,307,Central,232,212,Classroom Style,Lecture Theatre,0
E:XBBM73YO8N,SOK/Kristina1,20,Monday,Monday 16:00,80,0553_04_422,Holyrood,0001_01_1.266,24,Central,4,0,Boardroom Style,Boardroom Style,1
E:LZRR1NGLEL,Research Process - Tutorial Seminar/01,35,Thursday,Thursday 14:00,50,0551_01_1.21,Holyrood,0226_-1_LG.18,66,Central,31,11,Classroom Style,Specialist Room,0
E:L95ZT5KUSK,TESOL Methodology - Workshop/03,25,Thursday,Thursday 09:00,120,0558_04_4.20,Holyrood,0423_R_R.02B,27,Lauriston,2,0,Classroom Style,Boardroom Style,0
E:XJG2IULIZ7,HWB3 - Interactive Lecture/Workshop,50,Monday,Monday 13:00,170,0551_01_1.18,Holyrood,0201_00_G.07,194,Central,144,124,Classroom Style,Lecture Theatre,0
E:WVTC1JMPSX-00006,Making and Conceptualising Curriculum - Workshop/04,30,Wednesday,Wednesday 14:00,110,0551_01_1.37,Holyrood,0228_-1_LG.06,35,Central,5,0,Classroom Style,Classroom Style,1
E:F38LUHZYDD,Sport and Recreation Management (Dissertation) 4 - Workshop,37,Thursday,Thursday 14:00,80,0558_04_4.20,Holyrood,0208_00_G.8,64,Central,27,7,Classroom Style,Lecture Theatre,0
E:NL5AZ9GI6A,Sport and Culture Industry - Workshop/03,15,Thursday,Thursday 10:00,50,0558_04_4.02,Holyrood,0228_08_8.13,15,Central,0,0,Classroom Style,Boardroom Style,0
